"","X","term","estimate_AF","std.error_AF","statistic_AF","p.value_AF","estimate_CAD","std.error_CAD","statistic_CAD","p.value_CAD","estimate_COPD","std.error_COPD","statistic_COPD","p.value_COPD","estimate_T2D","std.error_T2D","statistic_T2D","p.value_T2D","estimate_f.50.0.0","std.error_f.50.0.0","statistic_f.50.0.0","p.value_f.50.0.0","estimate_f.4080.0.0","std.error_f.4080.0.0","statistic_f.4080.0.0","p.value_f.4080.0.0","estimate_f.21001.0.0","std.error_f.21001.0.0","statistic_f.21001.0.0","p.value_f.21001.0.0","estimate_f.30740.0.0","std.error_f.30740.0.0","statistic_f.30740.0.0","p.value_f.30740.0.0","estimate_f.30760.0.0","std.error_f.30760.0.0","statistic_f.30760.0.0","p.value_f.30760.0.0","estimate_f.30690.0.0","std.error_f.30690.0.0","statistic_f.30690.0.0","p.value_f.30690.0.0","estimate_f.30870.0.0","std.error_f.30870.0.0","statistic_f.30870.0.0","p.value_f.30870.0.0","estimate_fev1_inst1","std.error_fev1_inst1","statistic_fev1_inst1","p.value_fev1_inst1","category","fieldname"
"1","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2","1050","f.1050.0.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0151693625857197,0.00766493962988555,-1.97905832507466,0.0478094398851886,-0.0359763352992228,0.0108553863502246,-3.31414600443754,0.000919772718716865,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0067684463386417,0.00175584777370819,3.8548024720545,0.000115923394368344,NA,NA,NA,NA,-0.00261081890349436,0.000993672848936697,-2.62744313310778,0.008605179079525,"physical activity","Time spend outdoors in summer"
"3","1070","f.1070.0.0",0.0530718912224727,0.0102962494230855,5.15448772088592,2.54325224228182e-07,NA,NA,NA,NA,0.0630247146727282,0.0120789954114709,5.21771161638793,1.81147209239577e-07,0.0759845877816655,0.0101223694258878,7.50660093350636,6.06823534022398e-14,-0.0980904260206604,0.0176417354635462,-5.56013472843126,2.70697145776822e-08,0.535521978649097,0.0468234814983106,11.4370388854665,2.9071723029384e-30,0.44717464769563,0.0128934066486844,34.6824279944089,7.99251264639586e-261,0.0262538943712933,0.00290767812277365,9.02916115978121,1.77418929337116e-19,-0.0172741728876984,0.00103882241499241,-16.6286100861855,6.21066475777948e-62,NA,NA,NA,NA,0.0473064218608224,0.00300089692790753,15.7640942015987,7.32169293053851e-56,-0.0121668127136132,0.00162520305596966,-7.4863338885085,7.18204751918345e-14,"physical activity","Time spent watching television (TV)"
"4","1080","f.1080.0.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.061206409896303,0.012183051945572,5.02389796659687,5.06331443065308e-07,0.135991779202493,0.0196081003328855,6.93548976666629,4.08849977859757e-12,-0.249064807497121,0.053697264127805,-4.63831466169898,3.51903559551752e-06,0.229259572957172,0.0141596412407689,16.1910580260382,7.91071777187273e-59,0.017598304912046,0.00335906174400454,5.23905371595402,1.61886656669369e-07,-0.0115302069741419,0.00116003454400175,-9.93953760580814,2.93571321958072e-23,NA,NA,NA,NA,0.0243792304499533,0.00330267355824112,7.38166519337648,1.58560135908819e-13,NA,NA,NA,NA,"physical activity","Time spent using computer"
"5","1090","f.1090.0.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0681115735190582,0.0133012431762932,5.12069230043501,3.04416011111968e-07,NA,NA,NA,NA,NA,NA,NA,NA,0.230672302189305,0.0164755831663365,14.0008581098739,1.82728891233795e-44,NA,NA,NA,NA,-0.0103093292269288,0.00134982671775147,-7.63752049900304,2.25146101210912e-14,NA,NA,NA,NA,0.0312732658271823,0.00385351553972727,8.11551569074395,4.93815126883998e-16,NA,NA,NA,NA,"physical activity","Time spent driving"
"6","1160","f.1160.0.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.141819253092676,0.0226987550515787,6.24788684535419,4.18793783774536e-10,NA,NA,NA,NA,-0.0765899020557587,0.0163351336269793,-4.68866088302223,2.75638762890076e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sleep","Sleep duration"
"7","1269","f.1269.0.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01960659759737,0.00439300701361929,4.46313824143354,8.09235293861605e-06,NA,NA,NA,NA,-0.00101325274314685,0.000351747641240833,-2.88062413033526,0.00397047647092483,NA,NA,NA,NA,NA,NA,NA,NA,-0.0015972037430527,0.000536197747352874,-2.97875877125156,0.00289537937130246,"smoking","Exposure to tobacco smoke at home"
"8","1279","f.1279.0.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0358823723595866,0.0085809551484665,4.1816291705008,2.89862691406727e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00430618790104201,0.00197019823100228,2.18566225128086,0.0288445986220678,-0.00274133371353585,0.00109374630132771,-2.50637072802726,0.0122004719657642,"smoking","Exposure to tobacco smoke outside home"
"9","1289","f.1289.0.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0876480216793568,0.0146952921541182,5.96436061019681,2.46947976627965e-09,NA,NA,NA,NA,0.0652791509512331,0.0104917196409529,6.22196867484194,4.94381370805198e-10,NA,NA,NA,NA,NA,NA,NA,NA,-0.0076419717240373,0.00238200556159426,-3.20820901816979,0.00133622684500249,NA,NA,NA,NA,NA,NA,NA,NA,"diet","Cooked vegetable intake"
"10","1299","f.1299.0.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.00434186729568076,0.00214896889985823,-2.02044212736964,0.0433424671256338,0.00528174186793844,0.00118805780054841,4.44569436394457,8.77702603023225e-06,"diet","Salad / raw vegetable intake"
"11","1309","f.1309.0.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0602511848581273,0.0176754411209405,3.40875141083445,0.000653033019838339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0102110287686808,0.00102440213869538,-9.96779329422811,2.21100786790528e-23,-0.0278501713580547,0.00286046020888774,-9.73625547089292,2.18007381730181e-22,NA,NA,NA,NA,0.00515363946999031,0.00161767655281071,3.18582813173368,0.0014441649826394,"diet","Fresh fruit intake"
"12","1319","f.1319.0.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0295166316752837,0.0133511220509659,-2.21079783126904,0.0270498400969639,NA,NA,NA,NA,NA,NA,NA,NA,-0.123869216281052,0.0114515942647312,-10.8167660692053,3.04875269593049e-27,NA,NA,NA,NA,0.00421136120587018,0.000935495502518635,4.50174393626899,6.75414276560901e-06,NA,NA,NA,NA,-0.00977183099611934,0.00263879561406789,-3.70314053275818,0.000213158434668086,0.00962204351300277,0.00146877364101653,6.55107311589782,5.75999294428463e-11,"diet","Dried fruit intake"
"13","1418","f.1418.0.0Never/rarely have milk",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.226502073099444,0.15784918583309,-1.43492709135001,0.151313026127025,0.350622329306659,0.425873828206097,0.823300954612735,0.410339709589008,0.138174133506976,0.114114112402486,1.21084176705182,0.225961109974132,NA,NA,NA,NA,0.0118405030277104,0.00933297801385242,1.2686736227318,0.204563063282611,0.0325405087911081,0.0252049637626612,1.29103573000624,0.19669542357443,-0.00803269576929029,0.0260752195127603,-0.308058605809987,0.758038924763078,-0.0342034001504614,0.0144391164100749,-2.36880146811448,0.0178490778694926,"diet","Milk type used"
"14","1418","f.1418.0.0Other type of milk",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.517083574326201,0.256663958583644,-2.01463258487728,0.0439475612938271,-0.780427930684191,0.690905921145505,-1.12957192404758,0.258660564420866,-0.191404134940689,0.18520786161317,-1.03345577921774,0.301395070072413,NA,NA,NA,NA,-0.00141817744981054,0.0149725897760927,-0.0947182465437608,0.924538982392433,0.0281701441196179,0.0411139594877829,0.685172249780241,0.493237433436002,-0.0654463542654716,0.042622146332134,-1.53550113960662,0.124666627861003,-0.0681309625975001,0.0235233762355618,-2.89630884254201,0.00377721258601629,"diet","Milk type used"
"15","1418","f.1418.0.0Full cream",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.00748672262616041,0.111107570190706,-0.0673826510048789,0.946277302183555,-0.418669810427755,0.298998624692557,-1.40023992036167,0.161445970964406,-0.902097075264295,0.0824200653594088,-10.9451147767297,7.47899394665317e-28,NA,NA,NA,NA,0.022021468403579,0.00669087539355653,3.29126864696751,0.000998017323218167,0.0812568302874355,0.017841796234146,4.55429650810182,5.26469845293891e-06,-0.052624621818729,0.0191345596324272,-2.75023950535796,0.00595715116836532,0.000240566284900818,0.010398418209731,0.0231348922546405,0.981542752497897,"diet","Milk type used"
"16","1418","f.1418.0.0Skimmed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.390723385073864,0.0637072916981433,-6.13310305082786,8.67112226905794e-10,-0.0685597849170828,0.174313050498303,-0.393314124909714,0.694088699325992,0.44512514525867,0.0448718580833697,9.91991783428378,3.56229592055805e-23,NA,NA,NA,NA,-0.024059356673185,0.00365771269488796,-6.57770543509623,4.8219122564038e-11,-0.0818129939466698,0.0105291606227041,-7.77013447494151,7.94315252687588e-15,-0.00746907323486264,0.010443384556375,-0.715196610308033,0.474490651012598,-0.011026009472338,0.00567329797870049,-1.94349204179534,0.0519615532166637,"diet","Milk type used"
"17","1418","f.1418.0.0Soya",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00404880363046691,0.142051237578915,0.028502417152245,0.977261533891512,-1.2282487392885,0.386859526840359,-3.17492178445265,0.00149942578460312,-0.697381921693819,0.0993780102789076,-7.01746714123772,2.28456199983258e-12,NA,NA,NA,NA,0.00409187811149538,0.00816942453338284,0.500877154170979,0.616459660870189,-0.0234220571866569,0.0231763592042103,-1.01060123293231,0.312210713659374,-0.0441660009478261,0.0226390317494718,-1.95087852857738,0.051076654893435,0.0137100883087993,0.0126418844890404,1.08449719823694,0.278148903864641,"diet","Milk type used"
"18","1428","f.1428.0.0Do not know",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"diet","Spread type"
"19","1428","f.1428.0.0Butter/spreadable butter",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0852081004132609,0.0415919504837745,-2.04866805769308,0.0404945846910544,0.5536002280469,0.0552647911431805,10.0172318866207,1.33563008487344e-23,NA,NA,NA,NA,0.186377688043306,0.0393832761432008,4.7324069070745,2.22408272541393e-06,0.00585532582100904,0.00959423464360666,0.610296291316042,0.541667613377897,0.0238697058641344,0.00322119841336704,7.41019421997789,1.27984670570988e-13,0.111653647178253,0.00908626953814775,12.2881724683036,1.13572659712264e-34,-0.0184651833805146,0.00917244487022654,-2.01311467572315,0.0441075125972252,NA,NA,NA,NA,"diet","Spread type"
"20","1428","f.1428.0.0Never/rarely use spread",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.367756561175779,0.080132761319097,-4.5893409277553,4.44647694322052e-06,0.0577122864464693,0.0897720942083282,0.642875572363725,0.520307268947884,NA,NA,NA,NA,-0.0299217732005788,0.0626889911775771,-0.477305068059244,0.633146745516678,-0.0926849038197571,0.0152482304936542,-6.07840390780617,1.22034470050839e-09,0.00666774733776156,0.00516062457155082,1.2920427063265,0.196347986381157,0.00826139879916841,0.0143935445823365,0.573965554621385,0.565992899375867,-0.0893846424819321,0.0146244626808344,-6.11199497941705,9.90636553413085e-10,NA,NA,NA,NA,"diet","Spread type"
"21","1428","f.1428.0.0Flora Pro-Active/Benecol",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.197751616160542,0.206068837648424,0.959638625700059,0.337237122076641,0.443391601283402,0.33837779743283,1.3103448413202,0.190084161722083,NA,NA,NA,NA,0.337452999980865,0.240717196574336,1.40186494684711,0.160961063301644,0.0610819238138455,0.0629763834583066,0.969917935257187,0.332090883999343,-0.0142810471351896,0.0198721415919569,-0.718646607317341,0.472361855336616,0.0292832125749226,0.0581914458843994,0.503221944907424,0.614809773387489,0.077691817770723,0.0555042377060501,1.3997456947734,0.161595221597208,NA,NA,NA,NA,"diet","Spread type"
"22","1428","f.1428.0.0Prefer not to answer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"diet","Spread type"
"23","1438","f.1438.0.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0124317466355737,0.00191323699775019,6.49775571463045,8.15270426293939e-11,0.0409620859753261,0.00316155906095782,12.9562931406748,2.43373123421516e-38,NA,NA,NA,NA,NA,NA,NA,NA,0.00279619159646332,0.000548910741544352,5.09407337993838,3.5139496769201e-07,-0.00141812828374436,0.000185213917596116,-7.65670475604748,1.93984896189897e-14,-0.00502324660929598,0.000513317507712689,-9.7858470319457,1.33770943508923e-22,0.00321090900835413,0.000531832298451646,6.0374464238111,1.57588888079166e-09,NA,NA,NA,NA,"diet","Bread intake"
"24","1448","f.1448.0.0Prefer not to answer",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"diet","Bread type"
"25","1448","f.1448.0.0White",NA,NA,NA,NA,NA,NA,NA,NA,0.382799658410222,0.0587849901869407,6.51186054795435,7.42256140133628e-11,0.183395223390762,0.0449990680011222,4.0755338174157,4.59089096176533e-05,-0.446447332264862,0.0636563778476142,-7.01339515945447,2.35025362023643e-12,0.659744168988972,0.171354137492927,3.85017939246553,0.000118137502849251,0.504547821515754,0.045660480443793,11.0499893258206,2.34393207432701e-28,NA,NA,NA,NA,-0.0399629308323565,0.00370835033316984,-10.7764712721187,4.74278682798365e-27,NA,NA,NA,NA,0.0894292334963248,0.0105692140917111,8.46129454094979,2.70938768725842e-17,-0.0521698361402219,0.00578125047050179,-9.02397092227933,1.86761694377534e-19,"diet","Bread type"
"26","1448","f.1448.0.0Do not know",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"diet","Bread type"
"27","1448","f.1448.0.0Other type of bread",NA,NA,NA,NA,NA,NA,NA,NA,0.0796686642831525,0.134865891452636,0.590725078261405,0.55470464190526,-0.0495937182027724,0.106795629746316,-0.464379659734936,0.642375760347691,0.0679879531283461,0.130968690469605,0.519116079458124,0.603681688314292,-0.11439488463564,0.350700415273313,-0.326189760985849,0.744281774578884,0.112493961789892,0.0933291220267796,1.20534683437409,0.228074475559611,NA,NA,NA,NA,-0.0193099510592662,0.00762434325860831,-2.53267073691419,0.0113225816435886,NA,NA,NA,NA,0.0101960454552616,0.0212878139985637,0.478961600094285,0.631967883500082,-0.0386478145023891,0.0118423568197398,-3.26352389905763,0.00110099378425996,"diet","Bread type"
"28","1448","f.1448.0.0Brown",NA,NA,NA,NA,NA,NA,NA,NA,0.214603932789852,0.0791873130000406,2.71007974206351,0.00672670336821932,-0.0144823964659027,0.0619909850449474,-0.233621008851562,0.815279216325321,-0.263070021904003,0.081593443242446,-3.22415639602705,0.00126411140739599,-0.0574871773610147,0.223307192299584,-0.257435404426612,0.796843440689519,0.184061598160346,0.0579929814049505,3.17385989996082,0.00150506739293342,NA,NA,NA,NA,-0.00929286921375845,0.00471184664018863,-1.97223507541545,0.0485879653631308,NA,NA,NA,NA,0.023166016269904,0.0135007170359006,1.71591006672474,0.0861842317498574,-0.0255624936162462,0.00737837314649055,-3.46451624344925,0.000531568558403647,"diet","Bread type"
"29","1458","f.1458.0.0",NA,NA,NA,NA,NA,NA,NA,NA,-0.0346061847754683,0.00893533125532647,-3.87296047416699,0.000107521270550362,NA,NA,NA,NA,0.0648561803772745,0.00954297224350834,6.79622435467034,1.08384487421198e-11,-0.318637553335383,0.0260080307145011,-12.2515063456044,1.7906763581283e-34,-0.0805099707413091,0.0068690612258676,-11.7206657640674,1.08682871226897e-31,-0.0082243598430358,0.00163079226580392,-5.04316829034106,4.59072584325432e-07,-0.0105262368053419,0.000558650787142888,-18.8422482301982,6.16781386765275e-79,-0.0258284327967096,0.00155870749673915,-16.5704167399869,1.48248562737656e-61,NA,NA,NA,NA,0.00629751643867774,0.000871658991722686,7.22474786410654,5.08168659100146e-13,"diet","Cereal intake"
"30","1488","f.1488.0.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.108008114870605,0.0240142859602816,-4.4976608944045,6.88167280283055e-06,NA,NA,NA,NA,-0.00786364108227968,0.00155780479577786,-5.04789887898189,4.47857043265635e-07,NA,NA,NA,NA,NA,NA,NA,NA,-0.0123228693478667,0.0016097550676473,-7.65512070471496,1.96324628545033e-14,NA,NA,NA,NA,"diet","Tea intake"
"31","1498","f.1498.0.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.147661293846051,0.00916277627089446,16.115344245073,2.68497590239089e-58,NA,NA,NA,NA,NA,NA,NA,NA,0.0194347121278162,0.00200794363906217,9.67891316754954,3.82312495234857e-22,-0.00846144853392744,0.00225873862676164,-3.7460945829127,0.000179795268460123,NA,NA,NA,NA,"diet","Coffee intake"
"32","1528","f.1528.0.0",0.053181609267021,0.00730424551279188,7.28091753951649,3.31557310680006e-13,NA,NA,NA,NA,NA,NA,NA,NA,0.0494310028308575,0.0058827249650765,8.40273905788738,4.36183200983627e-17,0.0806452061183637,0.0120609558385732,6.68646889995608,2.30592427354527e-11,NA,NA,NA,NA,0.112105660842639,0.00857766913756529,13.0694783215269,5.60385823354911e-39,0.017497751175223,0.00208085687905452,8.40891622646026,4.21786351153637e-17,NA,NA,NA,NA,-0.00704778261692782,0.00197827446776197,-3.56259090019041,0.000367449184141827,NA,NA,NA,NA,NA,NA,NA,NA,"diet","Water intake"
"33","1707","f.1707.0.02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.144618398850579,0.0842525981183583,1.71648592542415,0.0860782429548881,0.977695641486312,0.232387378051387,4.20718048322796,2.58902053334935e-05,-0.137872077690878,0.0599042893688086,-2.30153932453903,0.0213647791177801,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.036224919283314,0.0139520588360993,-2.596385215176,0.00942358601028165,-0.0145062486535368,0.00761754503249058,-1.90432069540309,0.0568733595207453,"early life factors","Handedness (chirality/laterality)"
"34","1707","f.1707.0.03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.685617603047938,0.204008150166897,-3.36073633571523,0.000777828865434501,0.955590303763694,0.555195965905308,1.72117659789818,0.0852232550393239,0.491427618315868,0.146333657739238,3.35826785107481,0.000784842607890808,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0420283265450042,0.0342125409937667,1.22844797037032,0.219284195831172,-0.0510671845134905,0.0185763680065598,-2.74904031269499,0.00597884745019798,"early life factors","Handedness (chirality/laterality)"
"35","1737","f.1737.0.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0281030030468544,0.00759112671455041,3.70208588311239,0.000214023253928465,-0.0704856106431513,0.0207733992280376,-3.39307062216461,0.000691525453242717,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0023980014448177,0.000684320919340479,3.50420596104061,0.000458315092521006,"sun expoure","Childhood sunburn occasions"
"36","20116","f.20116.0.0Previous",0.15724452500651,0.0388988339450604,4.04239688080618,5.29075824106956e-05,0.232848426558584,0.0483267413299351,4.81821079076877,1.44851295510077e-06,1.22164251780131,0.0704444430971198,17.3419288178213,2.26990325244276e-67,0.262117184011843,0.0412416321975477,6.35564525565575,2.07553513488605e-10,NA,NA,NA,NA,-0.254518497788373,0.151148601137396,-1.6838958208883,0.0922063166285869,0.329337073921352,0.0379717124743854,8.6732215236148,4.30969714704205e-18,0.042833348148675,0.00962054233342575,4.45227999255865,8.50996267368227e-06,NA,NA,NA,NA,-0.0418480179977501,0.00904443414783042,-4.62693600437001,3.71758883834854e-06,0.0644881981842278,0.00883345230152023,7.30045241463855,2.90732356593045e-13,-0.0268163226057034,0.00482074199066518,-5.56269608654232,2.66803462842678e-08,"smoking","Smoking status"
"37","20116","f.20116.0.0Current",0.250916939913334,0.0618974408533443,4.05375305431189,5.04024222950586e-05,0.56696546228055,0.0670258517857367,8.45890723019803,2.69894634395068e-17,2.11776465691736,0.0774561871925469,27.3414524220363,1.36467515818513e-164,0.108370959867521,0.064080282028525,1.69117482690355,0.0908034173179124,NA,NA,NA,NA,-2.68407214906549,0.248758663448136,-10.789864006586,4.03973217090141e-27,-0.161574801815162,0.10850202711872,-1.48914085852398,0.136455852039147,-0.102495186676462,0.0158488154714538,-6.46705659871373,1.00612107628336e-10,NA,NA,NA,NA,-0.00827459029417653,0.0151206576748702,-0.54723745964625,0.584217296000895,0.130131154254373,0.0252793329880191,5.14772894981238,2.6458001255695e-07,-0.042910625593186,0.0137681774040621,-3.11665257745197,0.00183006052672826,"smoking","Smoking status"
"38","20116","f.20116.0.0Prefer not to answer",NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"smoking","Smoking status"
"39","20118","f.20118.0.0England/Wales - Town and Fringe - less sparse",NA,NA,NA,NA,NA,NA,NA,NA,-0.165336900265712,0.108697312397664,-1.52107624943692,0.128240703829883,0.0179552432837216,0.0741917940865008,0.242011175289648,0.808771503960195,0.141020766015749,0.0967902468472347,1.45697289354292,0.145129034756811,NA,NA,NA,NA,-0.0860696015626831,0.0697697028341926,-1.23362431064422,0.217348052335593,NA,NA,NA,NA,0.0075666539121502,0.00553601961446223,1.36680402872547,0.17169253452154,NA,NA,NA,NA,0.00439823173417448,0.0160695018772609,0.273700564446132,0.78431578928585,0.0042317123503294,0.00882723108999869,0.479392949746603,0.631660910591918,"reception","Home area population density - urban or rural"
"40","20118","f.20118.0.0England/Wales - Town and Fringe - sparse",NA,NA,NA,NA,NA,NA,NA,NA,-10.2504004097015,1810.58578488506,-0.00566137241067108,0.995482902490269,-10.1337575425646,1156.0237389693,-0.0087660462332718,0.993005796627892,3.54141319251849,6.14417782067285,0.576385204966393,0.564356979243079,NA,NA,NA,NA,-3.22426411316026,4.21941124136072,-0.764150240098537,0.444780901196388,NA,NA,NA,NA,-0.473200111060113,0.333659151983622,-1.41821409137712,0.156134145895774,NA,NA,NA,NA,1.63168857415873,0.961687358592928,1.69669337917273,0.0897604001976614,0.0290016468568872,0.544198787866533,0.0532923767996338,0.957499137033831,"reception","Home area population density - urban or rural"
"41","20118","f.20118.0.0England/Wales - Village - sparse",NA,NA,NA,NA,NA,NA,NA,NA,-10.2122448108056,875.063611781178,-0.0116702885062478,0.990688668341682,-10.1183456766788,532.326277198573,-0.0190077892264265,0.984834891629033,-5.64221270213509,3.54725328357273,-1.59058636389571,0.111707902093101,NA,NA,NA,NA,-1.07567306005827,2.43601063931235,-0.441571577192257,0.658800942226637,NA,NA,NA,NA,0.355821849392532,0.192652045411212,1.84696637210903,0.0647575818457702,NA,NA,NA,NA,-0.430493159968671,0.555253509714001,-0.77530921000465,0.438160358759943,-0.726485599124805,0.314232937923909,-2.31193331903584,0.0207848336141324,"reception","Home area population density - urban or rural"
"42","20118","f.20118.0.0Postcode not linkable",NA,NA,NA,NA,NA,NA,NA,NA,-8.98142733783195,922.848478941429,-0.00973228817382272,0.992234880107053,-9.03053208175213,765.091123397005,-0.0118032111543218,0.990582618717569,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"reception","Home area population density - urban or rural"
"43","20118","f.20118.0.0England/Wales - Urban - sparse",NA,NA,NA,NA,NA,NA,NA,NA,-11.2604720449431,1968.55403550565,-0.00572017422018627,0.995435986194012,-10.8528240891141,1240.91488919873,-0.00874582470045296,0.99302193045825,0.968738473127704,6.14488071703052,0.157649679096756,0.874733379055976,NA,NA,NA,NA,8.09309277050866,4.22006331009409,1.91776572430811,0.05514575014985,NA,NA,NA,NA,-0.446094483346854,0.333700141794698,-1.33681238775531,0.181289619902094,NA,NA,NA,NA,2.66440819513988,0.961666991588622,2.7706141714799,0.00559697767382706,0.165471893228063,0.544153896466845,0.304090247818605,0.761060224228629,"reception","Home area population density - urban or rural"
"44","20118","f.20118.0.0England/Wales - Hamlet and Isolated dwelling - sparse",NA,NA,NA,NA,NA,NA,NA,NA,-11.1665354115391,1152.65764293028,-0.0096876427098957,0.992270500354189,-10.4392233859095,712.282556396465,-0.0146560143754228,0.988306611029347,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0584576600333319,0.544252602478643,0.107409059262378,0.914464838306898,"reception","Home area population density - urban or rural"
"45","20118","f.20118.0.0Scotland - Very Remote Rural",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"reception","Home area population density - urban or rural"
